CaptureDate,CaptureTime,LinkID,VehicleGroup,PatchType,Duration,Observations,,,,,,,,
2011/3/29,23700,1309,1002,0,322,30,,,,,,,,
2011/3/29,24000,1309,1002,0,342,32,,,,,,,,
2011/3/29,24300,1309,1002,0,338,31,,,,,,,,
2011/3/29,24600,1309,1002,0,364,29,,,,,,,,
2011/3/29,24900,1309,1002,0,361,38,,,,,,,,
2011/3/29,25200,1309,1002,0,343,34,,,,,,,,
2011/3/29,25500,1309,1002,0,348,40,,,,,,,,
2011/3/29,25800,1309,1002,0,370,33,,,,,,,,
2011/3/29,26100,1309,1002,0,356,20,,,,,,,,
2011/3/29,26400,1309,1002,0,364,13,,,,,,,,
2011/3/29,26700,1309,1002,0,347,7,,,,,,,,
2011/3/29,27000,1309,1002,1,370,0,,,,,,,,
2011/3/29,27300,1309,1002,0,392,2,,,,,,,,
2011/3/29,27600,1309,1002,0,392,18,,,,,,,,
2011/3/29,27900,1309,1002,0,393,15,,,,,,,,
2011/3/29,28200,1309,1002,0,375,17,,,,,,,,
2011/3/29,28500,1309,1002,0,387,38,,,,,,,,
2011/3/29,28800,1309,1002,0,382,32,,,,,,,,
2011/3/29,29100,1309,1002,0,425,36,,,,,,,,
2011/3/29,29400,1309,1002,0,394,46,,,,,,,,
2011/3/29,29700,1309,1002,0,377,52,,,,,,,,
2011/3/29,30000,1309,1002,0,380,49,,,,,,,,
2011/3/29,30300,1309,1002,0,349,43,,,,,,,,
2011/3/29,30600,1309,1002,0,368,59,,,,,,,,
2011/3/29,30900,1309,1002,0,412,44,,,,,,,,
2011/3/29,31200,1309,1002,0,422,39,,,,,,,,
2011/3/29,31500,1309,1002,0,380,38,,,,,,,,
2011/3/29,31800,1309,1002,0,373,28,,,,,,,,
2011/3/29,32100,1309,1002,0,354,47,,,,,,,,
2011/3/29,32400,1309,1002,0,379,26,,,,,,,,
2011/3/29,32700,1309,1002,0,419,31,,,,,,,,
2011/3/29,33000,1309,1002,0,418,36,,,,,,,,
2011/3/29,33300,1309,1002,0,420,34,,,,,,,,
2011/3/29,33600,1309,1002,0,404,36,,,,,,,,
2011/3/29,33900,1309,1002,0,387,30,,,,,,,,
2011/3/29,34200,1309,1002,0,382,33,,,,,,,,
2011/3/29,34500,1309,1002,0,391,36,,,,,,,,
2011/3/29,34800,1309,1002,0,407,26,,,,,,,,
2011/3/29,35100,1309,1002,0,414,41,,,,,,,,
2011/3/29,35400,1309,1002,0,402,22,,,,,,,,
2011/3/29,35700,1309,1002,0,433,26,,,,,,,,
2011/3/29,36000,1309,1002,0,385,15,,,,,,,,
2011/3/29,36300,1309,1002,0,394,25,,,,,,,,
2011/3/29,36600,1309,1002,0,388,24,,,,,,,,
2011/3/29,36900,1309,1002,0,392,32,,,,,,,,
2011/3/29,37200,1309,1002,0,394,30,,,,,,,,
2011/3/29,37500,1309,1002,0,387,38,,,,,,,,
2011/3/29,37800,1309,1002,0,392,23,,,,,,,,
2011/3/29,38100,1309,1002,0,438,24,,,,,,,,
2011/3/29,38400,1309,1002,0,390,24,,,,,,,,
2011/3/29,38700,1309,1002,0,379,28,,,,,,,,
2011/3/29,39000,1309,1002,0,379,17,,,,,,,,
2011/3/29,39300,1309,1002,0,375,21,,,,,,,,
2011/3/29,39600,1309,1002,0,416,31,,,,,,,,
2011/3/29,39900,1309,1002,0,386,26,,,,,,,,
2011/3/29,40200,1309,1002,0,394,32,,,,,,,,
2011/3/29,40500,1309,1002,0,420,34,,,,,,,,
2011/3/29,40800,1309,1002,0,411,35,,,,,,,,
2011/3/29,41100,1309,1002,0,432,47,,,,,,,,
2011/3/29,41400,1309,1002,0,408,42,,,,,,,,
2011/3/29,41700,1309,1002,0,418,46,,,,,,,,
2011/3/29,42000,1309,1002,0,409,37,,,,,,,,
2011/3/29,42300,1309,1002,0,394,30,,,,,,,,
2011/3/29,42600,1309,1002,0,393,22,,,,,,,,
2011/3/29,42900,1309,1002,0,417,36,,,,,,,,
2011/3/29,43200,1309,1002,0,402,28,,,,,,,,
2011/3/29,43500,1309,1002,0,410,34,,,,,,,,
2011/3/29,43800,1309,1002,0,408,39,,,,,,,,
2011/3/29,44100,1309,1002,0,402,31,,,,,,,,
2011/3/29,44400,1309,1002,0,403,40,,,,,,,,
2011/3/29,44700,1309,1002,0,385,29,,,,,,,,
2011/3/29,45000,1309,1002,0,399,38,,,,,,,,
2011/3/29,45300,1309,1002,0,386,43,,,,,,,,
2011/3/29,45600,1309,1002,0,359,34,,,,,,,,
2011/3/29,45900,1309,1002,0,358,35,,,,,,,,
2011/3/29,46200,1309,1002,0,352,28,,,,,,,,
2011/3/29,46500,1309,1002,0,391,35,,,,,,,,
2011/3/29,46800,1309,1002,0,363,37,,,,,,,,
2011/3/29,47100,1309,1002,0,381,39,,,,,,,,
2011/3/29,47400,1309,1002,0,388,49,,,,,,,,
2011/3/29,47700,1309,1002,0,449,50,,,,,,,,
2011/3/29,48000,1309,1002,0,451,33,,,,,,,,
2011/3/29,48300,1309,1002,0,414,36,,,,,,,,
2011/3/29,48600,1309,1002,0,487,42,,,,,,,,
2011/3/29,48900,1309,1002,0,523,60,,,,,,,,
2011/3/29,49200,1309,1002,0,670,51,,,,,,,,
2011/3/29,49500,1309,1002,0,820,46,,,,,,,,
2011/3/29,49800,1309,1002,0,866,48,,,,,,,,
2011/3/29,50100,1309,1002,0,895,45,,,,,,,,
2011/3/29,50400,1309,1002,0,1014,28,,,,,,,,
2011/3/29,50700,1309,1002,0,986,41,,,,,,,,
2011/3/29,51000,1309,1002,0,973,41,,,,,,,,
2011/3/29,51300,1309,1002,0,938,51,,,,,,,,
2011/3/29,51600,1309,1002,0,869,41,,,,,,,,
2011/3/29,51900,1309,1002,0,839,44,,,,,,,,
2011/3/29,52200,1309,1002,0,766,47,,,,,,,,
2011/3/29,52500,1309,1002,0,829,36,,,,,,,,
2011/3/29,52800,1309,1002,0,973,42,,,,,,,,
2011/3/29,53100,1309,1002,0,1117,49,,,,,,,,
2011/3/29,53400,1309,1002,0,1253,48,,,,,,,,
2011/3/29,53700,1309,1002,0,1273,34,,,,,,,,
2011/3/29,54000,1309,1002,0,1280,38,,,,,,,,
2011/3/29,54300,1309,1002,0,1305,40,,,,,,,,
2011/3/29,54600,1309,1002,0,1299,36,,,,,,,,
2011/3/29,54900,1309,1002,0,1503,53,,,,,,,,
2011/3/29,55200,1309,1002,0,1610,42,,,,,,,,
2011/3/29,55500,1309,1002,0,1529,21,,,,,,,,
2011/3/29,55800,1309,1002,0,1525,23,,,,,,,,
2011/3/29,56100,1309,1002,0,1489,34,,,,,,,,
2011/3/29,56400,1309,1002,0,1395,25,,,,,,,,
2011/3/29,56700,1309,1002,0,1238,30,,,,,,,,
2011/3/29,57000,1309,1002,0,1098,20,,,,,,,,
2011/3/29,57300,1309,1002,0,944,34,,,,,,,,
2011/3/29,57600,1309,1002,0,866,42,,,,,,,,
2011/3/29,57900,1309,1002,0,883,51,,,,,,,,
2011/3/29,58200,1309,1002,0,846,51,,,,,,,,
2011/3/29,58500,1309,1002,0,804,40,,,,,,,,
2011/3/29,58800,1309,1002,0,784,42,,,,,,,,
2011/3/29,59100,1309,1002,0,772,35,,,,,,,,
2011/3/29,59400,1309,1002,0,781,49,,,,,,,,
2011/3/29,59700,1309,1002,0,796,47,,,,,,,,
2011/3/29,60000,1309,1002,0,824,48,,,,,,,,
2011/3/29,60300,1309,1002,0,821,41,,,,,,,,
2011/3/29,60600,1309,1002,0,779,47,,,,,,,,
2011/3/29,60900,1309,1002,0,765,58,,,,,,,,
2011/3/29,61200,1309,1002,0,716,37,,,,,,,,
2011/3/29,61500,1309,1002,0,718,60,,,,,,,,
2011/3/29,61800,1309,1002,0,757,61,,,,,,,,
2011/3/29,62100,1309,1002,0,777,44,,,,,,,,
2011/3/29,62400,1309,1002,0,758,50,,,,,,,,
2011/3/29,62700,1309,1002,0,793,52,,,,,,,,
2011/3/29,63000,1309,1002,0,846,59,,,,,,,,
2011/3/29,63300,1309,1002,0,896,39,,,,,,,,
2011/3/29,63600,1309,1002,0,838,46,,,,,,,,
2011/3/29,63900,1309,1002,0,832,39,,,,,,,,
2011/3/29,64200,1309,1002,0,845,42,,,,,,,,
2011/3/29,64500,1309,1002,0,884,53,,,,,,,,
2011/3/29,64800,1309,1002,0,884,35,,,,,,,,
2011/3/29,65100,1309,1002,0,949,51,,,,,,,,
2011/3/29,65400,1309,1002,0,937,49,,,,,,,,
2011/3/29,65700,1309,1002,0,958,44,,,,,,,,
2011/3/29,66000,1309,1002,0,996,41,,,,,,,,
2011/3/29,66300,1309,1002,0,984,38,,,,,,,,
2011/3/29,66600,1309,1002,0,950,39,,,,,,,,
2011/3/29,66900,1309,1002,0,875,45,,,,,,,,
2011/3/29,67200,1309,1002,0,870,38,,,,,,,,
2011/3/29,67500,1309,1002,0,816,38,,,,,,,,
2011/3/29,67800,1309,1002,0,792,50,,,,,,,,
2011/3/29,68100,1309,1002,0,736,52,,,,,,,,
2011/3/29,68400,1309,1002,0,681,52,,,,,,,,
2011/3/29,68700,1309,1002,0,617,34,,,,,,,,
2011/3/29,69000,1309,1002,0,543,44,,,,,,,,
2011/3/29,69300,1309,1002,0,484,50,,,,,,,,
2011/3/29,69600,1309,1002,0,446,48,,,,,,,,
2011/3/29,69900,1309,1002,0,419,45,,,,,,,,
2011/3/29,70200,1309,1002,0,450,47,,,,,,,,
2011/3/29,70500,1309,1002,0,420,43,,,,,,,,
2011/3/29,70800,1309,1002,0,394,31,,,,,,,,
2011/3/29,71100,1309,1002,0,402,32,,,,,,,,
2011/3/29,71400,1309,1002,0,397,24,,,,,,,,
2011/3/29,71700,1309,1002,0,444,36,,,,,,,,
2011/3/29,72000,1309,1002,0,398,24,,,,,,,,
2011/3/29,72300,1309,1002,0,385,38,,,,,,,,
2011/3/29,72600,1309,1002,0,397,40,,,,,,,,
2011/3/29,72900,1309,1002,0,389,37,,,,,,,,
2011/3/29,73200,1309,1002,0,361,28,,,,,,,,
2011/3/29,73500,1309,1002,0,374,33,,,,,,,,
2011/3/29,73800,1309,1002,0,380,46,,,,,,,,
2011/3/29,74100,1309,1002,0,368,39,,,,,,,,
2011/3/29,74400,1309,1002,0,361,41,,,,,,,,
2011/3/29,74700,1309,1002,0,362,31,,,,,,,,
2011/3/29,75000,1309,1002,0,372,25,,,,,,,,
2011/3/29,75300,1309,1002,0,399,31,,,,,,,,
2011/3/29,75600,1309,1002,0,397,38,,,,,,,,
2011/3/29,75900,1309,1002,0,377,43,,,,,,,,
2011/3/29,76200,1309,1002,0,380,47,,,,,,,,
2011/3/29,76500,1309,1002,0,389,45,,,,,,,,
2011/3/29,76800,1309,1002,0,411,37,,,,,,,,
2011/3/29,77100,1309,1002,0,373,24,,,,,,,,
2011/3/29,77400,1309,1002,0,377,38,,,,,,,,
2011/3/29,77700,1309,1002,0,353,30,,,,,,,,
2011/3/29,78000,1309,1002,0,390,42,,,,,,,,
2011/3/29,78300,1309,1002,0,373,29,,,,,,,,
2011/3/29,78600,1309,1002,0,368,28,,,,,,,,
2011/3/29,78900,1309,1002,0,378,40,,,,,,,,
2011/3/29,79200,1309,1002,0,398,32,,,,,,,,
2011/3/29,79500,1309,1002,0,398,34,,,,,,,,
2011/3/29,79800,1309,1002,0,397,24,,,,,,,,
2011/3/29,80100,1309,1002,0,444,17,,,,,,,,
2011/3/29,80400,1309,1002,0,435,21,,,,,,,,
2011/3/29,80700,1309,1002,0,434,19,,,,,,,,
2011/3/29,81000,1309,1002,0,433,17,,,,,,,,
2011/3/29,81300,1309,1002,0,512,12,,,,,,,,
2011/3/29,81600,1309,1002,0,499,16,,,,,,,,
2011/3/29,81900,1309,1002,0,510,12,,,,,,,,
2011/3/29,82200,1309,1002,0,603,17,,,,,,,,
2011/3/29,82500,1309,1002,0,603,17,,,,,,,,
2011/3/29,82800,1309,1002,0,569,8,,,,,,,,
2011/3/29,83100,1309,1002,0,490,15,,,,,,,,
2011/3/29,83400,1309,1002,0,474,10,,,,,,,,
2011/3/29,83700,1309,1002,0,414,8,,,,,,,,
2011/3/29,84000,1309,1002,0,361,20,,,,,,,,
2011/3/29,84300,1309,1002,0,342,21,,,,,,,,
2011/3/29,84600,1309,1002,0,375,21,,,,,,,,
2011/3/29,84900,1309,1002,0,345,25,,,,,,,,
2011/3/29,85200,1309,1002,0,365,23,,,,,,,,
2011/3/29,85500,1309,1002,0,346,20,,,,,,,,
2011/3/29,85800,1309,1002,0,323,24,,,,,,,,
2011/3/29,86100,1309,1002,3,378,0,,,,,,,,
2011/3/30,0,1309,1002,0,321,3,,,,,,,,
2011/3/30,300,1309,1002,0,345,24,,,,,,,,
2011/3/30,600,1309,1002,0,305,19,,,,,,,,
2011/3/30,900,1309,1002,0,300,20,,,,,,,,
2011/3/30,1200,1309,1002,0,359,16,,,,,,,,
2011/3/30,1500,1309,1002,0,365,29,,,,,,,,
2011/3/30,1800,1309,1002,0,360,17,,,,,,,,
2011/3/30,2100,1309,1002,0,322,15,,,,,,,,
2011/3/30,2400,1309,1002,0,327,12,,,,,,,,
2011/3/30,2700,1309,1002,0,327,6,,,,,,,,
2011/3/30,3000,1309,1002,0,290,14,,,,,,,,
2011/3/30,3300,1309,1002,0,333,8,,,,,,,,
2011/3/30,3600,1309,1002,0,301,8,,,,,,,,
2011/3/30,3900,1309,1002,0,300,11,,,,,,,,
2011/3/30,4200,1309,1002,0,277,9,,,,,,,,
2011/3/30,4500,1309,1002,0,302,9,,,,,,,,
2011/3/30,4800,1309,1002,0,298,14,,,,,,,,
2011/3/30,5100,1309,1002,0,305,10,,,,,,,,
2011/3/30,5400,1309,1002,0,318,7,,,,,,,,
2011/3/30,5700,1309,1002,0,324,11,,,,,,,,
2011/3/30,6000,1309,1002,0,303,14,,,,,,,,
2011/3/30,6300,1309,1002,0,349,7,,,,,,,,
2011/3/30,6600,1309,1002,0,342,4,,,,,,,,
2011/3/30,6900,1309,1002,0,341,5,,,,,,,,
2011/3/30,7200,1309,1002,0,313,6,,,,,,,,
2011/3/30,7500,1309,1002,0,346,9,,,,,,,,
2011/3/30,7800,1309,1002,0,367,10,,,,,,,,
2011/3/30,8100,1309,1002,0,342,10,,,,,,,,
2011/3/30,8400,1309,1002,0,329,10,,,,,,,,
2011/3/30,8700,1309,1002,0,322,6,,,,,,,,
2011/3/30,9000,1309,1002,0,336,7,,,,,,,,
2011/3/30,9300,1309,1002,0,345,2,,,,,,,,
2011/3/30,9600,1309,1002,0,344,6,,,,,,,,
2011/3/30,9900,1309,1002,0,341,7,,,,,,,,
2011/3/30,10200,1309,1002,0,334,9,,,,,,,,
2011/3/30,10500,1309,1002,0,335,7,,,,,,,,
2011/3/30,10800,1309,1002,0,340,5,,,,,,,,
2011/3/30,11100,1309,1002,0,333,6,,,,,,,,
2011/3/30,11400,1309,1002,0,319,2,,,,,,,,
2011/3/30,11700,1309,1002,0,289,12,,,,,,,,
2011/3/30,12000,1309,1002,0,309,3,,,,,,,,
2011/3/30,12300,1309,1002,0,299,9,,,,,,,,
2011/3/30,12600,1309,1002,0,334,2,,,,,,,,
2011/3/30,12900,1309,1002,0,334,5,,,,,,,,
2011/3/30,13200,1309,1002,0,314,7,,,,,,,,
2011/3/30,13500,1309,1002,0,304,18,,,,,,,,
2011/3/30,13800,1309,1002,0,288,16,,,,,,,,
2011/3/30,14100,1309,1002,0,331,7,,,,,,,,
2011/3/30,14400,1309,1002,0,303,4,,,,,,,,
2011/3/30,14700,1309,1002,0,344,9,,,,,,,,
2011/3/30,15000,1309,1002,0,309,16,,,,,,,,
2011/3/30,15300,1309,1002,0,284,8,,,,,,,,
2011/3/30,15600,1309,1002,0,288,7,,,,,,,,
2011/3/30,15900,1309,1002,0,337,9,,,,,,,,
2011/3/30,16200,1309,1002,0,329,10,,,,,,,,
2011/3/30,16500,1309,1002,0,322,10,,,,,,,,
2011/3/30,16800,1309,1002,0,327,13,,,,,,,,
2011/3/30,17100,1309,1002,0,308,10,,,,,,,,
2011/3/30,17400,1309,1002,0,286,4,,,,,,,,
2011/3/30,17700,1309,1002,0,321,5,,,,,,,,
2011/3/30,18000,1309,1002,0,297,5,,,,,,,,
2011/3/30,18300,1309,1002,0,308,6,,,,,,,,
2011/3/30,18600,1309,1002,0,301,11,,,,,,,,
2011/3/30,18900,1309,1002,0,303,9,,,,,,,,
2011/3/30,19200,1309,1002,0,323,14,,,,,,,,
2011/3/30,19500,1309,1002,0,296,11,,,,,,,,
2011/3/30,19800,1309,1002,0,327,10,,,,,,,,
2011/3/30,20100,1309,1002,0,344,15,,,,,,,,
2011/3/30,20400,1309,1002,0,341,17,,,,,,,,
2011/3/30,20700,1309,1002,0,348,23,,,,,,,,
2011/3/30,21000,1309,1002,0,325,13,,,,,,,,
2011/3/30,21300,1309,1002,0,369,13,,,,,,,,
2011/3/30,21600,1309,1002,0,343,13,,,,,,,,
2011/3/30,21900,1309,1002,0,334,19,,,,,,,,
2011/3/30,22200,1309,1002,0,311,25,,,,,,,,
2011/3/30,22500,1309,1002,0,323,25,,,,,,,,
2011/3/30,22800,1309,1002,0,338,18,,,,,,,,
2011/3/30,23100,1309,1002,0,335,19,,,,,,,,
2011/3/30,23400,1309,1002,0,335,27,,,,,,,,
2011/3/30,23700,1309,1002,0,322,32,,,,,,,,
2011/3/30,24000,1309,1002,0,327,29,,,,,,,,
2011/3/30,24300,1309,1002,0,333,50,,,,,,,,
2011/3/30,24600,1309,1002,0,351,30,,,,,,,,
2011/3/30,24900,1309,1002,0,370,29,,,,,,,,
2011/3/30,25200,1309,1002,0,363,32,,,,,,,,
2011/3/30,25500,1309,1002,0,363,48,,,,,,,,
2011/3/30,25800,1309,1002,0,353,42,,,,,,,,
2011/3/30,26100,1309,1002,0,372,45,,,,,,,,
2011/3/30,26400,1309,1002,0,374,55,,,,,,,,
2011/3/30,26700,1309,1002,0,380,40,,,,,,,,
2011/3/30,27000,1309,1002,0,418,41,,,,,,,,
2011/3/30,27300,1309,1002,0,399,40,,,,,,,,
2011/3/30,27600,1309,1002,0,388,42,,,,,,,,
2011/3/30,27900,1309,1002,0,356,37,,,,,,,,
2011/3/30,28200,1309,1002,0,371,30,,,,,,,,
2011/3/30,28500,1309,1002,0,387,41,,,,,,,,
2011/3/30,28800,1309,1002,0,371,29,,,,,,,,
2011/3/30,29100,1309,1002,0,347,32,,,,,,,,
2011/3/30,29400,1309,1002,0,368,47,,,,,,,,
2011/3/30,29700,1309,1002,0,395,57,,,,,,,,
2011/3/30,30000,1309,1002,0,385,39,,,,,,,,
2011/3/30,30300,1309,1002,0,439,60,,,,,,,,
2011/3/30,30600,1309,1002,0,417,37,,,,,,,,
2011/3/30,30900,1309,1002,0,416,48,,,,,,,,
2011/3/30,31200,1309,1002,0,408,42,,,,,,,,
2011/3/30,31500,1309,1002,0,397,45,,,,,,,,
2011/3/30,31800,1309,1002,0,392,19,,,,,,,,
2011/3/30,32100,1309,1002,0,433,51,,,,,,,,
2011/3/30,32400,1309,1002,0,383,16,,,,,,,,
2011/3/30,32700,1309,1002,0,389,34,,,,,,,,
2011/3/30,33000,1309,1002,0,364,28,,,,,,,,
2011/3/30,33300,1309,1002,0,385,32,,,,,,,,
2011/3/30,33600,1309,1002,0,402,30,,,,,,,,
2011/3/30,33900,1309,1002,0,430,39,,,,,,,,
2011/3/30,34200,1309,1002,0,384,29,,,,,,,,
2011/3/30,34500,1309,1002,0,380,36,,,,,,,,
2011/3/30,34800,1309,1002,0,386,28,,,,,,,,
2011/3/30,35100,1309,1002,0,359,26,,,,,,,,
2011/3/30,35400,1309,1002,0,377,23,,,,,,,,
2011/3/30,35700,1309,1002,0,344,37,,,,,,,,
2011/3/30,36000,1309,1002,0,367,21,,,,,,,,
2011/3/30,36300,1309,1002,0,375,27,,,,,,,,
2011/3/30,36600,1309,1002,0,374,30,,,,,,,,
2011/3/30,36900,1309,1002,0,388,31,,,,,,,,
2011/3/30,37200,1309,1002,0,389,29,,,,,,,,
2011/3/30,37500,1309,1002,0,395,37,,,,,,,,
2011/3/30,37800,1309,1002,0,366,27,,,,,,,,
2011/3/30,38100,1309,1002,0,363,31,,,,,,,,
2011/3/30,38400,1309,1002,0,421,27,,,,,,,,
2011/3/30,38700,1309,1002,0,390,28,,,,,,,,
2011/3/30,39000,1309,1002,0,390,25,,,,,,,,
2011/3/30,39300,1309,1002,0,395,30,,,,,,,,
2011/3/30,39600,1309,1002,0,408,19,,,,,,,,
2011/3/30,39900,1309,1002,0,433,44,,,,,,,,
2011/3/30,40200,1309,1002,0,413,39,,,,,,,,
2011/3/30,40500,1309,1002,0,401,34,,,,,,,,
2011/3/30,40800,1309,1002,0,429,49,,,,,,,,
2011/3/30,41100,1309,1002,0,432,37,,,,,,,,
2011/3/30,41400,1309,1002,0,422,33,,,,,,,,
2011/3/30,41700,1309,1002,0,406,31,,,,,,,,
2011/3/30,42000,1309,1002,0,422,46,,,,,,,,
2011/3/30,42300,1309,1002,0,389,34,,,,,,,,
2011/3/30,42600,1309,1002,0,408,29,,,,,,,,
2011/3/30,42900,1309,1002,0,394,25,,,,,,,,
2011/3/30,43200,1309,1002,0,401,32,,,,,,,,
2011/3/30,43500,1309,1002,0,401,39,,,,,,,,
2011/3/30,43800,1309,1002,0,410,50,,,,,,,,
2011/3/30,44100,1309,1002,0,398,34,,,,,,,,
2011/3/30,44400,1309,1002,0,426,51,,,,,,,,
2011/3/30,44700,1309,1002,0,402,36,,,,,,,,
2011/3/30,45000,1309,1002,0,418,36,,,,,,,,
2011/3/30,45300,1309,1002,0,417,53,,,,,,,,
2011/3/30,45600,1309,1002,0,435,56,,,,,,,,
2011/3/30,45900,1309,1002,0,429,35,,,,,,,,
2011/3/30,46200,1309,1002,0,465,39,,,,,,,,
2011/3/30,46500,1309,1002,0,480,37,,,,,,,,
2011/3/30,46800,1309,1002,0,437,34,,,,,,,,
2011/3/30,47100,1309,1002,0,433,45,,,,,,,,
2011/3/30,47400,1309,1002,0,446,35,,,,,,,,
2011/3/30,47700,1309,1002,0,472,44,,,,,,,,
2011/3/30,48000,1309,1002,0,506,51,,,,,,,,
2011/3/30,48300,1309,1002,0,529,38,,,,,,,,
2011/3/30,48600,1309,1002,0,502,43,,,,,,,,
2011/3/30,48900,1309,1002,0,438,42,,,,,,,,
2011/3/30,49200,1309,1002,0,428,56,,,,,,,,
2011/3/30,49500,1309,1002,0,447,43,,,,,,,,
2011/3/30,49800,1309,1002,0,459,28,,,,,,,,
2011/3/30,50100,1309,1002,0,422,37,,,,,,,,
2011/3/30,50400,1309,1002,0,535,45,,,,,,,,
2011/3/30,50700,1309,1002,0,585,33,,,,,,,,
2011/3/30,51000,1309,1002,0,657,55,,,,,,,,
2011/3/30,51300,1309,1002,0,673,50,,,,,,,,
2011/3/30,51600,1309,1002,0,750,47,,,,,,,,
2011/3/30,51900,1309,1002,0,1015,43,,,,,,,,
2011/3/30,52200,1309,1002,0,1224,42,,,,,,,,
2011/3/30,52500,1309,1002,0,1632,41,,,,,,,,
2011/3/30,52800,1309,1002,0,1976,40,,,,,,,,
2011/3/30,53100,1309,1002,0,2243,34,,,,,,,,
2011/3/30,53400,1309,1002,0,2300,12,,,,,,,,
2011/3/30,53700,1309,1002,0,2322,13,,,,,,,,
2011/3/30,54000,1309,1002,0,2412,14,,,,,,,,
2011/3/30,54300,1309,1002,0,2518,17,,,,,,,,
2011/3/30,54600,1309,1002,0,2472,14,,,,,,,,
2011/3/30,54900,1309,1002,0,2409,9,,,,,,,,
2011/3/30,55200,1309,1002,0,2441,21,,,,,,,,
2011/3/30,55500,1309,1002,0,2508,21,,,,,,,,
2011/3/30,55800,1309,1002,0,2649,11,,,,,,,,
2011/3/30,56100,1309,1002,0,2796,16,,,,,,,,
2011/3/30,56400,1309,1002,0,2980,21,,,,,,,,
2011/3/30,56700,1309,1002,0,3021,15,,,,,,,,
2011/3/30,57000,1309,1002,0,2974,19,,,,,,,,
2011/3/30,57300,1309,1002,0,2869,17,,,,,,,,
2011/3/30,57600,1309,1002,0,2659,15,,,,,,,,
2011/3/30,57900,1309,1002,0,2543,17,,,,,,,,
2011/3/30,58200,1309,1002,0,2267,6,,,,,,,,
2011/3/30,58500,1309,1002,0,2089,6,,,,,,,,
2011/3/30,58800,1309,1002,0,1904,19,,,,,,,,
2011/3/30,59100,1309,1002,0,1793,8,,,,,,,,
2011/3/30,59400,1309,1002,0,1484,12,,,,,,,,
2011/3/30,59700,1309,1002,0,1368,16,,,,,,,,
2011/3/30,60000,1309,1002,0,1240,12,,,,,,,,
2011/3/30,60300,1309,1002,0,1073,16,,,,,,,,
2011/3/30,60600,1309,1002,0,944,39,,,,,,,,
2011/3/30,60900,1309,1002,0,993,40,,,,,,,,
2011/3/30,61200,1309,1002,0,1028,26,,,,,,,,
2011/3/30,61500,1309,1002,0,1113,47,,,,,,,,
2011/3/30,61800,1309,1002,0,1112,28,,,,,,,,
2011/3/30,62100,1309,1002,0,1034,39,,,,,,,,
2011/3/30,62400,1309,1002,0,997,40,,,,,,,,
2011/3/30,62700,1309,1002,0,901,24,,,,,,,,
2011/3/30,63000,1309,1002,0,888,36,,,,,,,,
2011/3/30,63300,1309,1002,0,870,53,,,,,,,,
2011/3/30,63600,1309,1002,0,885,43,,,,,,,,
2011/3/30,63900,1309,1002,0,895,24,,,,,,,,
2011/3/30,64200,1309,1002,0,887,37,,,,,,,,
2011/3/30,64500,1309,1002,0,879,39,,,,,,,,
2011/3/30,64800,1309,1002,0,799,44,,,,,,,,
2011/3/30,65100,1309,1002,0,789,45,,,,,,,,
2011/3/30,65400,1309,1002,0,711,32,,,,,,,,
2011/3/30,65700,1309,1002,0,683,46,,,,,,,,
2011/3/30,66000,1309,1002,0,620,50,,,,,,,,
2011/3/30,66300,1309,1002,0,569,42,,,,,,,,
2011/3/30,66600,1309,1002,0,537,55,,,,,,,,
2011/3/30,66900,1309,1002,0,483,40,,,,,,,,
2011/3/30,67200,1309,1002,0,417,37,,,,,,,,
2011/3/30,67500,1309,1002,0,400,53,,,,,,,,
2011/3/30,67800,1309,1002,0,436,38,,,,,,,,
2011/3/30,68100,1309,1002,0,409,38,,,,,,,,
2011/3/30,68400,1309,1002,0,378,36,,,,,,,,
2011/3/30,68700,1309,1002,0,397,42,,,,,,,,
2011/3/30,69000,1309,1002,0,403,46,,,,,,,,
2011/3/30,69300,1309,1002,0,378,38,,,,,,,,
2011/3/30,69600,1309,1002,0,396,41,,,,,,,,
2011/3/30,69900,1309,1002,0,397,41,,,,,,,,
2011/3/30,70200,1309,1002,0,430,50,,,,,,,,
2011/3/30,70500,1309,1002,0,392,36,,,,,,,,
2011/3/30,70800,1309,1002,0,387,49,,,,,,,,
2011/3/30,71100,1309,1002,0,400,32,,,,,,,,
2011/3/30,71400,1309,1002,0,386,41,,,,,,,,
2011/3/30,71700,1309,1002,0,362,39,,,,,,,,
2011/3/30,72000,1309,1002,0,363,26,,,,,,,,
2011/3/30,72300,1309,1002,0,382,25,,,,,,,,
2011/3/30,72600,1309,1002,0,378,40,,,,,,,,
2011/3/30,72900,1309,1002,0,398,47,,,,,,,,
2011/3/30,73200,1309,1002,0,384,39,,,,,,,,
2011/3/30,73500,1309,1002,0,387,38,,,,,,,,
2011/3/30,73800,1309,1002,0,372,38,,,,,,,,
2011/3/30,74100,1309,1002,0,374,43,,,,,,,,
2011/3/30,74400,1309,1002,0,375,38,,,,,,,,
2011/3/30,74700,1309,1002,0,402,44,,,,,,,,
2011/3/30,75000,1309,1002,0,372,25,,,,,,,,
2011/3/30,75300,1309,1002,0,403,35,,,,,,,,
2011/3/30,75600,1309,1002,0,379,36,,,,,,,,
2011/3/30,75900,1309,1002,0,374,40,,,,,,,,
